238913ad81c3e64a733337b791b104aa743bf4edb1774b590344d30fec341ad5dde52, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
682908eeb4954e0cd14a50eda01966457880c52f4f7601c80e372d037787bae4d019e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,X Æ A-Xii,0,1
682908eeb4954e0cd14a50eda01966457880c52f4f7601c80e372d037787bae4d019e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Musk,0,1
682908eeb4954e0cd14a50eda01966457880c52f4f7601c80e372d037787bae4d019e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
682908eeb4954e0cd14a50eda01966457880c52f4f7601c80e372d037787bae4d019e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
682908eeb4954e0cd14a50eda01966457880c52f4f7601c80e372d037787bae4d019e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
682908eeb4954e0cd14a50eda01966457880c52f4f7601c80e372d037787bae4d019e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
682908eeb4954e0cd14a50eda01966457880c52f4f7601c80e372d037787bae4d019e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
682908eeb4954e0cd14a50eda01966457880c52f4f7601c80e372d037787bae4d019e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
682908eeb4954e0cd14a50eda01966457880c52f4f7601c80e372d037787bae4d019e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
682908eeb4954e0cd14a50eda01966457880c52f4f7601c80e372d037787bae4d019e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
682908eeb4954e0cd14a50eda01966457880c52f4f7601c80e372d037787bae4d019e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
682908eeb4954e0cd14a50eda01966457880c52f4f7601c80e372d037787bae4d019e, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,Checked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,Checked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Ankit,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Shrestha,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,Checked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
288379a14c79764701b563b024d0dcddcafef2d07d8770999625d0b83d9101eaaa030, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,Checked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,420,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,69,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
6524259a1e30d4de5b6c47da0d8b61cb39e4faa54d7d233c520f91358306a5ada26ce, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Sharona,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Sharona,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
613224ced727ebfc73ce47a51577cd905dcd0e1485bbb0fd9394f62e25e7f97344a27, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
